lyric,line,album,track_n,song_name
"this backstabbin', deceitful and shady (mhm)",55,The Slim Shady LP,14,Rock Bottom
"i want the money, the women, the fortune and fame",56,The Slim Shady LP,14,Rock Bottom
"that means i end up burningin hell, scorchingin flame",57,The Slim Shady LP,14,Rock Bottom
that means i am stealingyour checkbook and forgingyour name,58,The Slim Shady LP,14,Rock Bottom
this lifetime bliss for eternal torture and pain,59,The Slim Shady LP,14,Rock Bottom
"'cause right now, i feel like i have just hit the rock bottom",60,The Slim Shady LP,14,Rock Bottom
"i have got problems, now everybody on my block got them (duh)",61,The Slim Shady LP,14,Rock Bottom
i am screaminglike them two cops when 2pac shot them,62,The Slim Shady LP,14,Rock Bottom
"holdingtwo glocks, hope your doors got new locks on them",63,The Slim Shady LP,14,Rock Bottom
my daughter feet aint got no shoes or socks on them,64,The Slim Shady LP,14,Rock Bottom
and them rings you wearinglook like they got a few rocks on them,65,The Slim Shady LP,14,Rock Bottom
and while you flaunt them,66,The Slim Shady LP,14,Rock Bottom
i could be takingthem to shops to pawn them,67,The Slim Shady LP,14,Rock Bottom
"i got a couple of rings and a brand-new watch, you want them?",68,The Slim Shady LP,14,Rock Bottom
'cause i aint never went gold off one song,69,The Slim Shady LP,14,Rock Bottom
i am runningup on someone lawn with guns drawn,70,The Slim Shady LP,14,Rock Bottom
"that rock bottom, when this life makes you mad enough to kill",71,The Slim Shady LP,14,Rock Bottom
"that rock bottom, when you want somethingbad enough to steal",72,The Slim Shady LP,14,Rock Bottom
"that rock bottom, when you feel like you have had it up to here",73,The Slim Shady LP,14,Rock Bottom
"'cause you mad enough to scream, but you sad enough to tear",74,The Slim Shady LP,14,Rock Bottom
"that rock bottom, when this life makes you mad enough to kill",75,The Slim Shady LP,14,Rock Bottom
"that rock bottom, when you want somethingbad enough to steal",76,The Slim Shady LP,14,Rock Bottom
"that rock bottom, when you feel like you have had it up to here",77,The Slim Shady LP,14,Rock Bottom
"'cause you mad enough to scream, but you sad enough to tear",78,The Slim Shady LP,14,Rock Bottom
that rock bottom,79,The Slim Shady LP,14,Rock Bottom
"slim shady, brain dead like jim brady",1,The Slim Shady LP,15,Just Don’t Give a Fuck
"i am a m-80, you little like that kim lady",2,The Slim Shady LP,15,Just Don’t Give a Fuck
"i am buzzin', dirty dozen, naughty rotten rhymer",3,The Slim Shady LP,15,Just Don’t Give a Fuck
cursingat you players worse than marty schottenheimer,4,The Slim Shady LP,15,Just Don’t Give a Fuck
you wacker than the motherfucker you bit yo' style from,5,The Slim Shady LP,15,Just Don’t Give a Fuck
you aint gon' sell two copies if you press a double album,6,The Slim Shady LP,15,Just Don’t Give a Fuck
"admit it, fuck it, while we comingout in the open",7,The Slim Shady LP,15,Just Don’t Give a Fuck
"i am doingacid, crack, smack, coke, and smokingdope then",8,The Slim Shady LP,15,Just Don’t Give a Fuck
"my name is marshall mathers, i am an alcoholic (hi, marshall)",9,The Slim Shady LP,15,Just Don’t Give a Fuck
i have a disease and they do not know what to call it,10,The Slim Shady LP,15,Just Don’t Give a Fuck
better hide your wallet 'cause i am comingup quick to strip yo' cash,11,The Slim Shady LP,15,Just Don’t Give a Fuck
bought a ticket to yo' concert just to come and whip yo' ass,12,The Slim Shady LP,15,Just Don’t Give a Fuck
"bitch, i am comingout swingingso fast it will make yo' eyes spin",13,The Slim Shady LP,15,Just Don’t Give a Fuck
you gettingknocked the fuck out like mike tyson (pssh),14,The Slim Shady LP,15,Just Don’t Give a Fuck
"the proof is in the puddin', just ask deshaun holton",15,The Slim Shady LP,15,Just Don’t Give a Fuck
i will slit yo' motherfuckingthroat worse than ron goldman,16,The Slim Shady LP,15,Just Don’t Give a Fuck
so when you see me on yo' block with two glocks,17,The Slim Shady LP,15,Just Don’t Give a Fuck
"screamin', ""fuck the world"" like 2pac (i just do not give a fuck)",18,The Slim Shady LP,15,Just Don’t Give a Fuck
"talkingthat shit behind my back, dirty mackin'",19,The Slim Shady LP,15,Just Don’t Give a Fuck
tellingyour boys that i am on crack (i just do not give a fuck),20,The Slim Shady LP,15,Just Don’t Give a Fuck
"so put my tape back on the rack, go run and tell your friends",21,The Slim Shady LP,15,Just Don’t Give a Fuck
my shit is wack (i just do not give a fuck),22,The Slim Shady LP,15,Just Don’t Give a Fuck
but see me on the street and duck,23,The Slim Shady LP,15,Just Don’t Give a Fuck
"'cause you gon' get stuck, stoned, and snuffed",24,The Slim Shady LP,15,Just Don’t Give a Fuck
('cause i just do not give a fuck),25,The Slim Shady LP,15,Just Don’t Give a Fuck
"i am nicer than pete, but i am on a search to crush a milkbone",26,The Slim Shady LP,15,Just Don’t Give a Fuck
"i am everlastin', i melt vanilla ice like silicone",27,The Slim Shady LP,15,Just Don’t Give a Fuck
i am ill enough to just straight up diss you for no reason,28,The Slim Shady LP,15,Just Don’t Give a Fuck
i am colder than snow season when it 20 below freezin',29,The Slim Shady LP,15,Just Don’t Give a Fuck
"flavor with no seasoning, this is the sneak preview",30,The Slim Shady LP,15,Just Don’t Give a Fuck
i will diss yo' magazine and still will not get a weak review,31,The Slim Shady LP,15,Just Don’t Give a Fuck
"i will make yo' freak leave you, smell the folgers crystals",32,The Slim Shady LP,15,Just Don’t Give a Fuck
"this is lyrical combat, gentlemen, hold your pistols",33,The Slim Shady LP,15,Just Don’t Give a Fuck
but i form like voltron and blast you with my shoulder missiles,34,The Slim Shady LP,15,Just Don’t Give a Fuck
"slim shady, m&m was the old initials (bye-bye)",35,The Slim Shady LP,15,Just Don’t Give a Fuck
"extortion, snortin', supportingabortion",36,The Slim Shady LP,15,Just Don’t Give a Fuck
"pathological liar, blowingshit outta proportion",37,The Slim Shady LP,15,Just Don’t Give a Fuck
"the looniest, zaniest, spontaneous, sporadic",38,The Slim Shady LP,15,Just Don’t Give a Fuck
"impulsive thinker, compulsive drinker, addict",39,The Slim Shady LP,15,Just Don’t Give a Fuck
"half animal, half man",40,The Slim Shady LP,15,Just Don’t Give a Fuck
dumpingyo' dead body inside of a fuckingtrash can,41,The Slim Shady LP,15,Just Don’t Give a Fuck
with more holes than an afghan,42,The Slim Shady LP,15,Just Don’t Give a Fuck
so when you see me on yo' block with two glocks,43,The Slim Shady LP,15,Just Don’t Give a Fuck
"screamin', ""fuck the world"" like 2pac (i just do not give a fuck)",44,The Slim Shady LP,15,Just Don’t Give a Fuck
"talkingthat shit behind my back, dirty mackin'",45,The Slim Shady LP,15,Just Don’t Give a Fuck
tellingyour boys that i am on crack (i just do not give a fuck),46,The Slim Shady LP,15,Just Don’t Give a Fuck
"so put my tape back on the rack, go run and tell your friends",47,The Slim Shady LP,15,Just Don’t Give a Fuck
my shit is wack (i just do not give a fuck),48,The Slim Shady LP,15,Just Don’t Give a Fuck
but see me on the street and duck,49,The Slim Shady LP,15,Just Don’t Give a Fuck
"'cause you going to get stuck, stoned, and snuffed",50,The Slim Shady LP,15,Just Don’t Give a Fuck
('cause i just do not give a fuck),51,The Slim Shady LP,15,Just Don’t Give a Fuck
"somebody let me out this limousine (hey, let me out)",52,The Slim Shady LP,15,Just Don’t Give a Fuck
i am a caged demon,53,The Slim Shady LP,15,Just Don’t Give a Fuck
on stage screaminglike rage against the machine,54,The Slim Shady LP,15,Just Don’t Give a Fuck
i am convinced i am a fiend,55,The Slim Shady LP,15,Just Don’t Give a Fuck
shootingup while this record is spinnin',56,The Slim Shady LP,15,Just Don’t Give a Fuck
"clinically brain-dead, i do not need a second opinion",57,The Slim Shady LP,15,Just Don’t Give a Fuck
"fuck droppinga jewel, i am flippinga sacred treasure",58,The Slim Shady LP,15,Just Don’t Give a Fuck
i will bite yo' motherfuckingstyle just to make it fresher,59,The Slim Shady LP,15,Just Don’t Give a Fuck
"i cannot take the pressure, i am sick of bitches",60,The Slim Shady LP,15,Just Don’t Give a Fuck
sick of naggingbosses bitchingwhile i am washingdishes,61,The Slim Shady LP,15,Just Don’t Give a Fuck
"in school, i never said much, too busy havinga head rush",62,The Slim Shady LP,15,Just Don’t Give a Fuck
"doingtoo much rush, had my face flushed like red blush",63,The Slim Shady LP,15,Just Don’t Give a Fuck
"then i went to jim beam, that when my face grayed",64,The Slim Shady LP,15,Just Don’t Give a Fuck
"went to gym in eighth grade, ***** the women swim team",65,The Slim Shady LP,15,Just Don’t Give a Fuck
"do not take me for a joke, i am no comedian",66,The Slim Shady LP,15,Just Don’t Give a Fuck
too many mental problems got me snortingcoke and smokingweed again,67,The Slim Shady LP,15,Just Don’t Give a Fuck
"i am goingup over the curb, drivingon the median",68,The Slim Shady LP,15,Just Don’t Give a Fuck
finally made it home but i do not got the key to get in,69,The Slim Shady LP,15,Just Don’t Give a Fuck
so when you see me on yo' block with two glocks,70,The Slim Shady LP,15,Just Don’t Give a Fuck
"screamin', ""fuck the world"" like 2pac (i just do not give a fuck)",71,The Slim Shady LP,15,Just Don’t Give a Fuck
"talkingthat shit behind my back, dirty mackin'",72,The Slim Shady LP,15,Just Don’t Give a Fuck
tellingyour boys that i am on crack (i just do not give a fuck),73,The Slim Shady LP,15,Just Don’t Give a Fuck
"so put my tape back on the rack, go run and tell your friends",74,The Slim Shady LP,15,Just Don’t Give a Fuck
my shit is wack (i just do not give a fuck),75,The Slim Shady LP,15,Just Don’t Give a Fuck
but see me on the street and duck,76,The Slim Shady LP,15,Just Don’t Give a Fuck
"'cause you going to get stuck, stoned, and snuffed",77,The Slim Shady LP,15,Just Don’t Give a Fuck
('cause i just do not give a fuck),78,The Slim Shady LP,15,Just Don’t Give a Fuck
"(shit, fuck everybody)",79,The Slim Shady LP,15,Just Don’t Give a Fuck
"outsiderz, pacewon, young zee (fuck the entire world)",80,The Slim Shady LP,15,Just Don’t Give a Fuck
d.u,81,The Slim Shady LP,15,Just Don’t Give a Fuck
skylar montgomery?,1,The Slim Shady LP,16,Soap (Skit)
"what do you want from me, roger?",2,The Slim Shady LP,16,Soap (Skit)
i know it was you all along messing around with my dear veronica,3,The Slim Shady LP,16,Soap (Skit)
"wait a minute, you hold it right there",4,The Slim Shady LP,16,Soap (Skit)
me and that woman love each other,5,The Slim Shady LP,16,Soap (Skit)
love? what do you know of love?,6,The Slim Shady LP,16,Soap (Skit)
we were destined to be together,7,The Slim Shady LP,16,Soap (Skit)
i met her on the beach,8,The Slim Shady LP,16,Soap (Skit)
are you out to destroy me?,9,The Slim Shady LP,16,Soap (Skit)
"no, roger, that not what i want to do",10,The Slim Shady LP,16,Soap (Skit)
"i love her, and we are going to be together",11,The Slim Shady LP,16,Soap (Skit)
never,12,The Slim Shady LP,16,Soap (Skit)
"(i do not know) yes, man",1,The Slim Shady LP,17,As the World Turns
(why this world keeps turning) as the world turns,2,The Slim Shady LP,17,As the World Turns
('round and 'round) we all experience things in life,3,The Slim Shady LP,17,As the World Turns
(but i wish it would stop and let me off right now),4,The Slim Shady LP,17,As the World Turns
trials and tribulations,5,The Slim Shady LP,17,As the World Turns
(i do not know) that we all must go through,6,The Slim Shady LP,17,As the World Turns
(why this world keeps turning) when someone wants to test us,7,The Slim Shady LP,17,As the World Turns
('round and 'round) when someone tries our patience,8,The Slim Shady LP,17,As the World Turns
(but i wish it would stop and let me off right now),9,The Slim Shady LP,17,As the World Turns
i hang with a bunch of hippies and wacky tobacco planters,10,The Slim Shady LP,17,As the World Turns
who swallow lit roaches and light up like jack-o-lanterns,11,The Slim Shady LP,17,As the World Turns
"outsidaz, baby, and we suingthe courts",12,The Slim Shady LP,17,As the World Turns
'cause we dope as fuck and only get a 2 in the source,13,The Slim Shady LP,17,As the World Turns
"yo, they never should have booted me outta reform school (uh-uh)",14,The Slim Shady LP,17,As the World Turns
"deformed fool, takinga shit in the warm pool",15,The Slim Shady LP,17,As the World Turns
'til they threw me out the ramada inn,16,The Slim Shady LP,17,As the World Turns
"i said, ""it was not me, i got a twin""",17,The Slim Shady LP,17,As the World Turns
"oh my god, it you, not again (ahh)",18,The Slim Shady LP,17,As the World Turns
it all started when my mother took my bike away,19,The Slim Shady LP,17,As the World Turns
'cause i murdered my guinea pig and stuck him in the microwave,20,The Slim Shady LP,17,As the World Turns
"after that, it was straight to the 40 ouncers",21,The Slim Shady LP,17,As the World Turns
slappingteachers and jackingoff in front of my counselors,22,The Slim Shady LP,17,As the World Turns
"class clown freshman, dressed like les nessman",23,The Slim Shady LP,17,As the World Turns
"fuck the next lesson, i will pass the test guessin'",24,The Slim Shady LP,17,As the World Turns
"and all the other kids said, ""eminem is a thizz head",25,The Slim Shady LP,17,As the World Turns
"he will never last, the only class he will ever pass is phys ed""",26,The Slim Shady LP,17,As the World Turns
"maybe true, 'til i told this bitch in gym class",27,The Slim Shady LP,17,As the World Turns
"that she was too fat to swim laps, she need a slim fast",28,The Slim Shady LP,17,As the World Turns
"(who, me?) yeah, bitch, you so big",29,The Slim Shady LP,17,As the World Turns
you walked into vic tanny and stepped on jenny craig,30,The Slim Shady LP,17,As the World Turns
"(well, i have never)",31,The Slim Shady LP,17,As the World Turns
she picked me up to snap me like a skinny twig,32,The Slim Shady LP,17,As the World Turns
"put me in a headlock, then i thought of my guinea pig",33,The Slim Shady LP,17,As the World Turns
"(wait, wait, wait, wait)",34,The Slim Shady LP,17,As the World Turns
i felt the evilness and started transforming(rrrahh),35,The Slim Shady LP,17,As the World Turns
"it began stormin', i heard a bunch of cheeringfans swarmin'",36,The Slim Shady LP,17,As the World Turns
"grabbed that bitch by her hair, drug her across the ground (come here, bitch)",37,The Slim Shady LP,17,As the World Turns
and took her up to the highest divingboard and tossed her down,38,The Slim Shady LP,17,As the World Turns
"sorry coach, it too late to tell me stop",39,The Slim Shady LP,17,As the World Turns
while i drop this bitch face down and watch her belly-flop,40,The Slim Shady LP,17,As the World Turns
('cause i do not know) as the world turns,41,The Slim Shady LP,17,As the World Turns
(why this world keeps turning) these are the days of our lives,42,The Slim Shady LP,17,As the World Turns
